,BdM1012pool13,BdM1013pool13,BdM1013pool27,BdM1014pool13,BdM1015pool13,BdM1016pool13,BdM1017pool13,BdM1017pool27,BdM1018pool13,BdM1019pool13,BdM1020pool13,BdM1020pool27,BdM1021pool13,BdM1021pool27,BdM1022pool13,BdM1022pool27,BdM1023pool13,BdM1023pool27,BdM1024pool13,BdM1024pool18,BdM1025pool13,BdM1025pool27,BdM1026pool13,BdM1027pool13,BdM1028pool13,BdM1028pool27,BdM1029pool13,BdM1029pool27,BdM1030pool13,BdM1031pool13,BdM1032pool13,BdM1033pool13,BdM1033pool27,BdM1034pool13,BdM1035pool13,BdM1035pool27,BdM1036pool13,BdM1036pool27,BdM1037pool13,BdM1038pool13,BdM1039pool13,BdM1040pool13,BdM1040pool27,BdM1041pool13,BdM1042pool13,BdM1043pool13,BdM1043pool27,BdM1044pool13,BdM1045pool13,BdM1045pool27,BdM1046pool13,BdM1046pool27,BdM1047pool13,BdM1048pool13,BdM1050pool14,BdM1050pool24,BdM1051pool14,BdM1051pool21,BdM1052pool14,BdM1053pool14,BdM1053pool24,BdM1054pool14,BdM1054pool24,BdM1055pool14,BdM1056pool14,BdM1057pool14,BdM1057pool21,BdM1064pool14,BdM1064pool24,BdM1065pool14,BdM1065pool24,BdM1066pool14,BdM1066pool24,BdM1067pool14,BdM1067pool24,BdM1068pool14,BdM1068pool24,BdM1069pool14,BdM1069pool24,BdM1070pool14,BdM1071pool14,BdM1071pool24,BdM1072pool14,BdM1073pool14,BdM1074pool14,BdM1075pool14,BdM1075pool24,BdM1128pool08,BdM1129pool08,BdM1130pool08,BdM1131pool08,BdM1131pool28,BdM1133pool08,BdM1133pool28,BdM1135pool08,BdM1135pool28,BdM1136pool28,BdM1138pool28,BdM1139pool08,BdM1139pool28,BdM1140pool28,BdM1141pool28,BdM1142pool08,BdM1142pool28,BdM1143pool08,BdM1143pool28,BdM1144pool08,BdM1144pool28,BdM1146pool08,BdM1146pool28,BdM1147pool08,BdM1147pool28,BdM1148pool08,BdM1148pool28,BdM1149pool08,BdM1149pool28,BdM1150pool08,BdM1150pool28,BdM1151pool08,BdM1151pool28,BdM1152pool08,BdM1153pool08,BdM1154pool08,BdM1154pool28,BdM1155pool08,BdM1156pool08,BdM1158pool08,BdM1158pool28,BdM1159pool08,BdM1160pool08,BdM1161pool08,BdM1162pool08,BdM1162pool28,BdM1163pool08,BdM1211pool11,BdM1212pool11,BdM1213pool11,BdM1213pool24,BdM1214pool11,BdM1215pool11,BdM1216pool11,BdM1216pool24,BdM1217pool11,BdM1218pool11,BdM1219pool11,BdM1219pool24,BdM1220pool11,BdM1220pool21,BdM1221pool11,BdM1221pool21,BdM1222pool11,BdM1222pool24,BdM1223pool11,BdM1223pool24,BdM1224pool11,BdM1225pool11,BdM1226pool11,BdM1226pool21,BdM1227pool11,BdM1227pool24,BdM1228pool11,BdM1229pool11,BdM1229pool24,BdM1230pool11,BdM1230pool24,BdM1231pool05,BdM1231pool27,BdM1232pool05,BdM1232pool27,BdM1233pool05,BdM1233pool18,BdM1234pool05,BdM1235pool05,BdM1236pool05,BdM1237pool05,BdM1238pool05,BdM1239pool05,BdM1240pool05,BdM1241pool05,BdM1241pool27,BdM1242pool05,BdM1242pool27,BdM1243pool05,BdM1244pool05,BdM1245pool05,BdM1246pool05,BdM1246pool27,BdM1247pool05,BdM1247pool27,BdM1248pool12,BdM1248pool29,BdM1249pool12,BdM1249pool29,BdM1250pool12,BdM1250pool29,BdM1251pool12,BdM1252pool12,BdM1252pool29,BdM1253pool12,BdM1254pool12,BdM1254pool19,BdM1255pool12,BdM1255pool29,BdM1256pool12,BdM1256pool29,BdM1257pool12,BdM1258pool12,BdM1259pool12,BdM1260pool12,BdM1261pool12,BdM1262pool12,BdM1263pool12,BdM1264pool12,BdM1265pool12,BdM1265pool19,BdM1266pool12,BdM1266pool29,BdM1267pool12,BdM1268pool11,BdM1269pool11,BdM1269pool24,BdM1270pool11,BdM1272pool12,BdM1272pool29,BdM1273pool12,BdM1274pool12,BdM1275pool12,BdM1795pool34,BdM1796pool34,BdM1797pool34,BdM1798pool34,BdM1799pool34,BdM1800pool34,BdM1801pool34
BdM1025pool13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,3.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.0,0.0,3.0,0.0
BdM1025pool27,29.0,21.0,18.0,31.0,26.0,27.0,11.0,11.0,26.0,31.0,4.0,8.0,8.0,26.0,0.0,4.0,1.0,20.0,0.0,0.0,0.0,0.0,14.0,26.0,15.0,30.0,9.0,23.0,22.0,18.0,15.0,6.0,0.0,19.0,8.0,26.0,9.0,31.0,23.0,20.0,55.0,4.0,11.0,29.0,20.0,36.0,24.0,22.0,30.0,2.0,33.0,14.0,29.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,5.0,27.0,32.0,1.0,10.0,0.0,23.0,33.0,19.0,19.0,35.0,27.0,29.0,13.0,7.0,1.0,33.0,34.0,31.0,12.0,2.0,25.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,53.0,32.0,40.0,27.0,39.0,38.0
BdM1026pool13,25.0,24.0,15.0,25.0,22.0,32.0,13.0,10.0,25.0,28.0,10.0,19.0,11.0,32.0,0.0,2.0,0.0,30.0,2.0,0.0,0.0,34.0,0.0,66.0,22.0,37.0,12.0,27.0,30.0,15.0,19.0,5.0,1.0,23.0,10.0,20.0,13.0,35.0,42.0,22.0,77.0,3.0,8.0,31.0,20.0,61.0,45.0,23.0,30.0,2.0,38.0,9.0,34.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,6.0,19.0,29.0,0.0,7.0,0.0,22.0,31.0,22.0,24.0,31.0,26.0,25.0,12.0,10.0,2.0,27.0,32.0,31.0,18.0,9.0,30.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,31.0,63.0,37.0,73.0,56.0
BdM1027pool13,28.0,30.0,20.0,32.0,29.0,37.0,11.0,10.0,33.0,35.0,4.0,18.0,7.0,26.0,0.0,6.0,2.0,19.0,0.0,0.0,0.0,31.0,27.0,0.0,22.0,41.0,20.0,42.0,23.0,24.0,13.0,8.0,0.0,30.0,12.0,30.0,30.0,46.0,29.0,23.0,92.0,5.0,6.0,39.0,28.0,82.0,46.0,26.0,47.0,1.0,47.0,12.0,36.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,10.0,25.0,35.0,0.0,17.0,0.0,32.0,43.0,32.0,33.0,40.0,40.0,39.0,14.0,15.0,3.0,40.0,43.0,43.0,25.0,8.0,41.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,65.0,42.0,84.0,44.0,68.0,59.0
BdM1028pool13,30.0,27.0,23.0,32.0,26.0,30.0,6.0,17.0,31.0,31.0,7.0,20.0,15.0,23.0,0.0,8.0,1.0,26.0,0.0,0.0,0.0,29.0,27.0,50.0,0.0,34.0,17.0,42.0,28.0,17.0,31.0,11.0,0.0,20.0,10.0,26.0,12.0,37.0,27.0,24.0,70.0,7.0,10.0,33.0,16.0,62.0,41.0,21.0,35.0,5.0,38.0,16.0,32.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,31.0,33.0,0.0,7.0,0.0,37.0,37.0,28.0,30.0,37.0,39.0,34.0,11.0,8.0,0.0,38.0,41.0,38.0,10.0,6.0,38.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.0,72.0,34.0,69.0,53.0,59.0,59.0
BdM1028pool27,29.0,23.0,22.0,33.0,31.0,34.0,11.0,13.0,36.0,40.0,3.0,10.0,6.0,23.0,0.0,7.0,0.0,27.0,0.0,0.0,0.0,35.0,14.0,52.0,12.0,0.0,16.0,42.0,16.0,19.0,9.0,17.0,0.0,23.0,14.0,25.0,22.0,34.0,19.0,20.0,69.0,8.0,11.0,33.0,21.0,60.0,45.0,24.0,41.0,1.0,49.0,18.0,36.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,8.0,24.0,35.0,0.0,11.0,0.0,29.0,47.0,32.0,30.0,40.0,36.0,32.0,19.0,10.0,1.0,40.0,42.0,44.0,16.0,6.0,42.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,59.0,40.0,69.0,38.0,60.0,44.0
BdM1029pool13,13.0,11.0,5.0,14.0,10.0,13.0,4.0,3.0,11.0,12.0,3.0,9.0,15.0,20.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,24.0,15.0,35.0,10.0,17.0,0.0,18.0,20.0,7.0,14.0,8.0,1.0,8.0,6.0,7.0,23.0,24.0,20.0,9.0,62.0,1.0,2.0,14.0,19.0,45.0,25.0,11.0,14.0,0.0,17.0,7.0,16.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,1.0,14.0,11.0,1.0,4.0,0.0,14.0,17.0,14.0,15.0,16.0,14.0,14.0,1.0,4.0,1.0,13.0,17.0,15.0,10.0,4.0,18.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,40.0,20.0,50.0,39.0,53.0,21.0
BdM1029pool27,29.0,26.0,20.0,31.0,27.0,34.0,11.0,13.0,28.0,36.0,6.0,10.0,5.0,22.0,0.0,12.0,1.0,17.0,0.0,0.0,0.0,24.0,21.0,44.0,22.0,34.0,8.0,0.0,26.0,26.0,15.0,9.0,1.0,20.0,9.0,29.0,21.0,36.0,19.0,23.0,71.0,3.0,13.0,36.0,28.0,56.0,39.0,25.0,37.0,1.0,46.0,13.0,40.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,3.0,27.0,33.0,0.0,7.0,0.0,33.0,42.0,29.0,32.0,39.0,35.0,33.0,15.0,11.0,2.0,36.0,39.0,36.0,19.0,9.0,37.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,57.0,40.0,58.0,33.0,51.0,47.0
BdM1030pool13,36.0,26.0,13.0,27.0,29.0,36.0,9.0,9.0,29.0,36.0,3.0,9.0,11.0,24.0,0.0,5.0,0.0,21.0,0.0,0.0,0.0,28.0,24.0,46.0,22.0,24.0,23.0,33.0,0.0,21.0,17.0,6.0,0.0,19.0,10.0,20.0,18.0,29.0,22.0,20.0,76.0,1.0,8.0,31.0,24.0,63.0,31.0,24.0,41.0,1.0,35.0,10.0,32.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,3.0,20.0,24.0,2.0,8.0,0.0,25.0,34.0,25.0,28.0,32.0,29.0,27.0,13.0,5.0,2.0,29.0,30.0,28.0,17.0,7.0,35.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,70.0,34.0,83.0,27.0,54.0,36.0
BdM1031pool13,86.0,96.0,102.0,117.0,105.0,121.0,39.0,48.0,106.0,114.0,0.0,4.0,6.0,13.0,0.0,3.0,0.0,10.0,,,1.0,11.0,9.0,22.0,7.0,13.0,8.0,14.0,10.0,0.0,14.0,6.0,0.0,60.0,48.0,63.0,13.0,12.0,12.0,68.0,33.0,19.0,16.0,103.0,9.0,26.0,16.0,66.0,93.0,8.0,109.0,51.0,83.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,28.0,88.0,109.0,1.0,22.0,0.0,111.0,156.0,88.0,73.0,126.0,118.0,98.0,21.0,27.0,27.0,129.0,145.0,124.0,46.0,24.0,91.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,25.0,131.0,38.0,24.0,33.0,22.0
BdM1032pool13,17.0,20.0,8.0,18.0,17.0,21.0,7.0,5.0,22.0,24.0,4.0,9.0,5.0,12.0,0.0,7.0,0.0,20.0,,0.0,0.0,30.0,19.0,40.0,21.0,24.0,13.0,20.0,23.0,16.0,0.0,8.0,0.0,19.0,4.0,12.0,15.0,26.0,19.0,14.0,43.0,2.0,4.0,20.0,19.0,47.0,25.0,16.0,20.0,0.0,30.0,4.0,17.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,16.0,14.0,0.0,9.0,0.0,17.0,26.0,18.0,18.0,20.0,23.0,22.0,7.0,9.0,1.0,21.0,23.0,25.0,12.0,4.0,26.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,50.0,18.0,61.0,27.0,50.0,34.0
BdM1033pool13,14.0,12.0,9.0,16.0,13.0,14.0,9.0,9.0,17.0,16.0,0.0,5.0,5.0,10.0,0.0,2.0,1.0,11.0,,,0.0,14.0,13.0,22.0,8.0,14.0,11.0,9.0,13.0,7.0,2.0,0.0,0.0,15.0,11.0,14.0,10.0,10.0,14.0,11.0,21.0,0.0,3.0,16.0,10.0,23.0,10.0,10.0,16.0,8.0,16.0,11.0,15.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,15.0,15.0,,0.0,0.0,15.0,17.0,13.0,10.0,15.0,18.0,16.0,9.0,9.0,7.0,17.0,17.0,18.0,12.0,1.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,19.0,13.0,24.0,15.0,25.0,21.0
BdM1033pool27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,,3.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,3.0,1.0,2.0,2.0
BdM1034pool13,90.0,92.0,81.0,131.0,122.0,136.0,30.0,37.0,108.0,134.0,0.0,17.0,10.0,30.0,0.0,13.0,0.0,20.0,,,1.0,16.0,23.0,35.0,28.0,38.0,12.0,25.0,17.0,89.0,19.0,5.0,0.0,0.0,32.0,63.0,9.0,25.0,20.0,74.0,58.0,18.0,11.0,103.0,23.0,40.0,22.0,42.0,112.0,4.0,120.0,40.0,95.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,38.0,91.0,124.0,0.0,39.0,1.0,103.0,157.0,112.0,92.0,126.0,139.0,99.0,22.0,29.0,27.0,123.0,157.0,141.0,49.0,30.0,116.0,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,39.0,144.0,57.0,31.0,52.0,36.0
BdM1035pool13,56.0,73.0,59.0,82.0,70.0,87.0,30.0,35.0,68.0,80.0,1.0,6.0,3.0,10.0,0.0,1.0,0.0,10.0,,0.0,1.0,9.0,6.0,18.0,5.0,12.0,8.0,12.0,10.0,66.0,12.0,5.0,0.0,48.0,0.0,41.0,11.0,9.0,13.0,43.0,24.0,14.0,21.0,69.0,13.0,27.0,13.0,40.0,81.0,6.0,87.0,41.0,63.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,27.0,55.0,63.0,0.0,23.0,1.0,66.0,90.0,49.0,40.0,74.0,73.0,74.0,30.0,38.0,17.0,77.0,87.0,85.0,24.0,12.0,54.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,24.0,78.0,31.0,15.0,32.0,16.0
BdM1035pool27,66.0,89.0,71.0,90.0,82.0,98.0,28.0,40.0,86.0,110.0,0.0,6.0,8.0,17.0,0.0,6.0,1.0,14.0,,0.0,1.0,17.0,12.0,24.0,8.0,19.0,10.0,26.0,10.0,52.0,14.0,7.0,0.0,52.0,13.0,0.0,7.0,23.0,13.0,42.0,36.0,12.0,13.0,71.0,13.0,30.0,20.0,35.0,78.0,1.0,82.0,34.0,57.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,16.0,69.0,91.0,0.0,25.0,0.0,84.0,118.0,62.0,49.0,96.0,100.0,74.0,18.0,27.0,17.0,110.0,116.0,97.0,24.0,16.0,74.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,32.0,83.0,37.0,24.0,37.0,32.0
BdM1036pool13,11.0,12.0,2.0,12.0,9.0,18.0,5.0,3.0,12.0,15.0,3.0,8.0,3.0,16.0,0.0,5.0,1.0,14.0,,0.0,0.0,12.0,21.0,33.0,15.0,26.0,7.0,21.0,27.0,11.0,11.0,6.0,0.0,16.0,6.0,7.0,0.0,14.0,19.0,10.0,42.0,3.0,3.0,13.0,16.0,42.0,22.0,9.0,13.0,1.0,14.0,3.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,8.0,9.0,0.0,2.0,0.0,11.0,15.0,12.0,14.0,12.0,10.0,10.0,7.0,6.0,1.0,12.0,12.0,12.0,9.0,4.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,31.0,9.0,47.0,36.0,45.0,30.0
BdM1036pool27,24.0,24.0,13.0,28.0,25.0,24.0,10.0,13.0,23.0,31.0,0.0,12.0,8.0,26.0,0.0,10.0,0.0,35.0,0.0,0.0,0.0,33.0,25.0,44.0,16.0,31.0,12.0,40.0,27.0,16.0,15.0,11.0,0.0,16.0,7.0,25.0,2.0,0.0,20.0,19.0,52.0,2.0,9.0,24.0,25.0,40.0,31.0,18.0,28.0,1.0,29.0,12.0,24.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,5.0,21.0,24.0,2.0,7.0,0.0,25.0,28.0,24.0,26.0,28.0,24.0,24.0,14.0,7.0,0.0,25.0,27.0,24.0,11.0,6.0,27.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,42.0,23.0,56.0,40.0,59.0,41.0
BdM1037pool13,23.0,20.0,13.0,34.0,26.0,32.0,10.0,9.0,19.0,34.0,3.0,21.0,14.0,33.0,0.0,17.0,2.0,32.0,0.0,,0.0,44.0,47.0,60.0,25.0,54.0,24.0,48.0,41.0,17.0,31.0,7.0,5.0,21.0,10.0,30.0,26.0,42.0,0.0,26.0,92.0,2.0,8.0,37.0,39.0,73.0,58.0,19.0,43.0,1.0,36.0,11.0,31.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,5.0,22.0,28.0,0.0,7.0,0.0,27.0,34.0,25.0,27.0,32.0,30.0,27.0,12.0,9.0,3.0,27.0,35.0,29.0,19.0,8.0,37.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,64.0,34.0,91.0,57.0,76.0,48.0
BdM1038pool13,80.0,89.0,88.0,113.0,118.0,113.0,49.0,51.0,123.0,126.0,0.0,5.0,2.0,12.0,0.0,1.0,0.0,7.0,,,,10.0,11.0,20.0,6.0,13.0,6.0,16.0,6.0,80.0,11.0,5.0,0.0,87.0,28.0,74.0,8.0,8.0,12.0,0.0,29.0,16.0,21.0,110.0,8.0,26.0,14.0,65.0,111.0,5.0,146.0,64.0,82.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,25.0,80.0,122.0,1.0,17.0,1.0,107.0,152.0,83.0,63.0,122.0,131.0,87.0,19.0,34.0,24.0,133.0,161.0,124.0,35.0,17.0,93.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,26.0,136.0,31.0,20.0,30.0,17.0
BdM1039pool13,39.0,40.0,27.0,52.0,55.0,53.0,13.0,17.0,49.0,76.0,1.0,10.0,10.0,24.0,0.0,6.0,3.0,30.0,0.0,0.0,0.0,31.0,22.0,67.0,29.0,46.0,18.0,48.0,35.0,39.0,27.0,8.0,1.0,47.0,17.0,38.0,16.0,35.0,31.0,36.0,0.0,11.0,13.0,60.0,18.0,80.0,33.0,40.0,66.0,1.0,80.0,25.0,55.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,16.0,37.0,49.0,0.0,13.0,0.0,49.0,67.0,45.0,43.0,57.0,63.0,52.0,19.0,12.0,4.0,64.0,66.0,65.0,25.0,8.0,62.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.0,100.0,67.0,106.0,52.0,106.0,62.0
BdM1040pool13,23.0,25.0,20.0,32.0,29.0,31.0,8.0,16.0,30.0,32.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,4.0,,,,5.0,4.0,10.0,1.0,6.0,3.0,6.0,3.0,14.0,6.0,3.0,0.0,24.0,12.0,18.0,5.0,2.0,5.0,13.0,12.0,0.0,2.0,24.0,3.0,10.0,7.0,18.0,25.0,0.0,36.0,11.0,12.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,4.0,22.0,35.0,1.0,10.0,0.0,31.0,39.0,22.0,20.0,35.0,38.0,29.0,3.0,8.0,7.0,37.0,39.0,36.0,14.0,5.0,24.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,28.0,15.0,7.0,11.0,6.0
BdM1040pool27,21.0,21.0,25.0,20.0,23.0,21.0,7.0,18.0,25.0,29.0,0.0,0.0,0.0,3.0,,0.0,0.0,5.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,4.0,4.0,6.0,3.0,20.0,1.0,3.0,0.0,28.0,7.0,26.0,1.0,3.0,5.0,21.0,8.0,2.0,0.0,21.0,1.0,5.0,6.0,16.0,22.0,5.0,23.0,14.0,17.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,12.0,21.0,27.0,0.0,17.0,0.0,25.0,35.0,15.0,14.0,29.0,33.0,25.0,9.0,13.0,11.0,26.0,33.0,32.0,11.0,4.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,29.0,6.0,6.0,8.0,7.0
BdM1041pool13,92.0,107.0,80.0,124.0,116.0,138.0,36.0,38.0,113.0,142.0,1.0,6.0,3.0,12.0,0.0,2.0,0.0,12.0,,0.0,1.0,13.0,11.0,23.0,7.0,19.0,7.0,14.0,12.0,68.0,11.0,6.0,0.0,82.0,31.0,57.0,8.0,11.0,18.0,54.0,38.0,16.0,6.0,0.0,11.0,31.0,19.0,60.0,106.0,5.0,142.0,44.0,84.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0,18.0,82.0,113.0,1.0,19.0,1.0,107.0,161.0,129.0,102.0,117.0,149.0,99.0,18.0,38.0,22.0,148.0,159.0,148.0,55.0,21.0,137.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,25.0,126.0,39.0,21.0,34.0,21.0
