,BdM1012pool13,BdM1013pool13,BdM1013pool27,BdM1014pool13,BdM1015pool13,BdM1016pool13,BdM1017pool13,BdM1017pool27,BdM1018pool13,BdM1019pool13,BdM1020pool13,BdM1020pool27,BdM1021pool13,BdM1021pool27,BdM1022pool13,BdM1022pool27,BdM1023pool13,BdM1023pool27,BdM1024pool13,BdM1024pool18,BdM1025pool13,BdM1025pool27,BdM1026pool13,BdM1027pool13,BdM1028pool13,BdM1028pool27,BdM1029pool13,BdM1029pool27,BdM1030pool13,BdM1031pool13,BdM1032pool13,BdM1033pool13,BdM1033pool27,BdM1034pool13,BdM1035pool13,BdM1035pool27,BdM1036pool13,BdM1036pool27,BdM1037pool13,BdM1038pool13,BdM1039pool13,BdM1040pool13,BdM1040pool27,BdM1041pool13,BdM1042pool13,BdM1043pool13,BdM1043pool27,BdM1044pool13,BdM1045pool13,BdM1045pool27,BdM1046pool13,BdM1046pool27,BdM1047pool13,BdM1048pool13,BdM1050pool14,BdM1050pool24,BdM1051pool14,BdM1051pool21,BdM1052pool14,BdM1053pool14,BdM1053pool24,BdM1054pool14,BdM1054pool24,BdM1055pool14,BdM1056pool14,BdM1057pool14,BdM1057pool21,BdM1064pool14,BdM1064pool24,BdM1065pool14,BdM1065pool24,BdM1066pool14,BdM1066pool24,BdM1067pool14,BdM1067pool24,BdM1068pool14,BdM1068pool24,BdM1069pool14,BdM1069pool24,BdM1070pool14,BdM1071pool14,BdM1071pool24,BdM1072pool14,BdM1073pool14,BdM1074pool14,BdM1075pool14,BdM1075pool24,BdM1128pool08,BdM1129pool08,BdM1130pool08,BdM1131pool08,BdM1131pool28,BdM1133pool08,BdM1133pool28,BdM1135pool08,BdM1135pool28,BdM1136pool28,BdM1138pool28,BdM1139pool08,BdM1139pool28,BdM1140pool28,BdM1141pool28,BdM1142pool08,BdM1142pool28,BdM1143pool08,BdM1143pool28,BdM1144pool08,BdM1144pool28,BdM1146pool08,BdM1146pool28,BdM1147pool08,BdM1147pool28,BdM1148pool08,BdM1148pool28,BdM1149pool08,BdM1149pool28,BdM1150pool08,BdM1150pool28,BdM1151pool08,BdM1151pool28,BdM1152pool08,BdM1153pool08,BdM1154pool08,BdM1154pool28,BdM1155pool08,BdM1156pool08,BdM1158pool08,BdM1158pool28,BdM1159pool08,BdM1160pool08,BdM1161pool08,BdM1162pool08,BdM1162pool28,BdM1163pool08,BdM1211pool11,BdM1212pool11,BdM1213pool11,BdM1213pool24,BdM1214pool11,BdM1215pool11,BdM1216pool11,BdM1216pool24,BdM1217pool11,BdM1218pool11,BdM1219pool11,BdM1219pool24,BdM1220pool11,BdM1220pool21,BdM1221pool11,BdM1221pool21,BdM1222pool11,BdM1222pool24,BdM1223pool11,BdM1223pool24,BdM1224pool11,BdM1225pool11,BdM1226pool11,BdM1226pool21,BdM1227pool11,BdM1227pool24,BdM1228pool11,BdM1229pool11,BdM1229pool24,BdM1230pool11,BdM1230pool24,BdM1231pool05,BdM1231pool27,BdM1232pool05,BdM1232pool27,BdM1233pool05,BdM1233pool18,BdM1234pool05,BdM1235pool05,BdM1236pool05,BdM1237pool05,BdM1238pool05,BdM1239pool05,BdM1240pool05,BdM1241pool05,BdM1241pool27,BdM1242pool05,BdM1242pool27,BdM1243pool05,BdM1244pool05,BdM1245pool05,BdM1246pool05,BdM1246pool27,BdM1247pool05,BdM1247pool27,BdM1248pool12,BdM1248pool29,BdM1249pool12,BdM1249pool29,BdM1250pool12,BdM1250pool29,BdM1251pool12,BdM1252pool12,BdM1252pool29,BdM1253pool12,BdM1254pool12,BdM1254pool19,BdM1255pool12,BdM1255pool29,BdM1256pool12,BdM1256pool29,BdM1257pool12,BdM1258pool12,BdM1259pool12,BdM1260pool12,BdM1261pool12,BdM1262pool12,BdM1263pool12,BdM1264pool12,BdM1265pool12,BdM1265pool19,BdM1266pool12,BdM1266pool29,BdM1267pool12,BdM1268pool11,BdM1269pool11,BdM1269pool24,BdM1270pool11,BdM1272pool12,BdM1272pool29,BdM1273pool12,BdM1274pool12,BdM1275pool12,BdM1795pool34,BdM1796pool34,BdM1797pool34,BdM1798pool34,BdM1799pool34,BdM1800pool34,BdM1801pool34
BdM1025pool13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
BdM1025pool27,20.0,14.0,12.0,21.0,18.0,19.0,9.0,8.0,18.0,21.0,2.0,8.0,8.0,23.0,0.0,3.0,1.0,19.0,0.0,0.0,0.0,0.0,13.0,22.0,15.0,26.0,9.0,22.0,20.0,12.0,12.0,6.0,0.0,15.0,6.0,19.0,7.0,20.0,20.0,13.0,43.0,4.0,7.0,20.0,19.0,32.0,22.0,14.0,22.0,2.0,24.0,9.0,19.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,3.0,19.0,23.0,1.0,10.0,0.0,15.0,25.0,16.0,16.0,25.0,19.0,20.0,8.0,5.0,1.0,25.0,25.0,23.0,12.0,2.0,18.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,44.0,23.0,30.0,24.0,33.0,26.0
BdM1026pool13,21.0,19.0,14.0,21.0,18.0,26.0,11.0,8.0,21.0,23.0,3.0,9.0,5.0,24.0,0.0,2.0,0.0,21.0,1.0,0.0,0.0,21.0,0.0,43.0,12.0,27.0,8.0,23.0,20.0,12.0,14.0,5.0,1.0,18.0,8.0,16.0,11.0,22.0,25.0,18.0,48.0,3.0,6.0,26.0,18.0,41.0,27.0,18.0,23.0,2.0,29.0,9.0,22.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,4.0,16.0,23.0,0.0,7.0,0.0,18.0,27.0,19.0,22.0,26.0,22.0,21.0,10.0,7.0,2.0,23.0,28.0,27.0,16.0,7.0,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,47.0,25.0,41.0,31.0,45.0,34.0
BdM1027pool13,22.0,24.0,15.0,24.0,22.0,30.0,9.0,8.0,26.0,26.0,2.0,11.0,6.0,20.0,0.0,6.0,2.0,18.0,0.0,0.0,0.0,23.0,17.0,0.0,18.0,31.0,13.0,28.0,18.0,19.0,9.0,6.0,0.0,23.0,8.0,21.0,16.0,29.0,21.0,18.0,64.0,3.0,5.0,29.0,21.0,60.0,28.0,19.0,35.0,1.0,35.0,9.0,24.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,5.0,18.0,26.0,0.0,12.0,0.0,23.0,33.0,28.0,29.0,31.0,29.0,28.0,11.0,9.0,3.0,32.0,33.0,33.0,22.0,6.0,33.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,46.0,32.0,54.0,32.0,50.0,35.0
BdM1028pool13,17.0,14.0,12.0,18.0,16.0,17.0,5.0,8.0,18.0,17.0,2.0,11.0,11.0,14.0,0.0,4.0,1.0,17.0,0.0,0.0,0.0,20.0,15.0,30.0,0.0,23.0,11.0,25.0,16.0,8.0,18.0,7.0,0.0,14.0,6.0,17.0,11.0,22.0,19.0,14.0,44.0,4.0,6.0,19.0,15.0,38.0,24.0,12.0,21.0,2.0,23.0,9.0,17.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,15.0,18.0,0.0,4.0,0.0,19.0,23.0,19.0,21.0,21.0,21.0,20.0,6.0,6.0,0.0,23.0,23.0,23.0,10.0,3.0,22.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,43.0,21.0,41.0,31.0,37.0,31.0
BdM1028pool27,21.0,16.0,14.0,21.0,20.0,24.0,8.0,9.0,22.0,25.0,1.0,7.0,5.0,17.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,24.0,11.0,29.0,8.0,0.0,10.0,24.0,10.0,13.0,8.0,8.0,0.0,18.0,10.0,19.0,16.0,22.0,12.0,13.0,43.0,5.0,7.0,23.0,12.0,37.0,27.0,15.0,27.0,1.0,34.0,11.0,22.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,4.0,17.0,25.0,0.0,8.0,0.0,19.0,33.0,24.0,26.0,29.0,27.0,23.0,13.0,6.0,1.0,30.0,32.0,30.0,15.0,5.0,29.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,39.0,29.0,40.0,25.0,37.0,24.0
BdM1029pool13,11.0,10.0,5.0,12.0,9.0,12.0,4.0,3.0,10.0,11.0,1.0,8.0,13.0,19.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,19.0,11.0,31.0,9.0,15.0,0.0,16.0,17.0,6.0,13.0,6.0,1.0,7.0,5.0,6.0,17.0,18.0,18.0,8.0,45.0,1.0,2.0,13.0,14.0,35.0,20.0,10.0,13.0,0.0,13.0,7.0,11.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,12.0,9.0,1.0,4.0,0.0,12.0,15.0,11.0,12.0,13.0,12.0,11.0,1.0,4.0,1.0,11.0,14.0,13.0,8.0,4.0,14.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,34.0,14.0,38.0,29.0,42.0,19.0
BdM1029pool27,21.0,18.0,14.0,21.0,19.0,25.0,9.0,9.0,20.0,25.0,4.0,8.0,5.0,19.0,0.0,9.0,1.0,14.0,0.0,0.0,0.0,18.0,15.0,31.0,18.0,25.0,8.0,0.0,18.0,18.0,12.0,6.0,1.0,16.0,7.0,21.0,15.0,24.0,16.0,15.0,50.0,3.0,8.0,26.0,22.0,42.0,27.0,17.0,25.0,1.0,32.0,9.0,25.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,1.0,20.0,24.0,0.0,7.0,0.0,23.0,31.0,24.0,27.0,28.0,25.0,24.0,10.0,8.0,2.0,26.0,30.0,27.0,17.0,6.0,27.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,46.0,28.0,42.0,25.0,39.0,28.0
BdM1030pool13,19.0,17.0,8.0,16.0,19.0,25.0,6.0,6.0,20.0,17.0,3.0,6.0,7.0,18.0,0.0,4.0,0.0,14.0,0.0,0.0,0.0,19.0,17.0,28.0,14.0,19.0,10.0,22.0,0.0,12.0,12.0,4.0,0.0,15.0,8.0,15.0,11.0,16.0,16.0,12.0,47.0,1.0,5.0,21.0,18.0,46.0,22.0,16.0,25.0,1.0,23.0,6.0,18.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.0,13.0,16.0,1.0,7.0,0.0,15.0,24.0,18.0,21.0,22.0,19.0,19.0,8.0,3.0,1.0,20.0,21.0,19.0,13.0,5.0,23.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0,42.0,22.0,46.0,22.0,36.0,23.0
BdM1031pool13,64.0,72.0,72.0,82.0,79.0,86.0,30.0,36.0,75.0,81.0,0.0,4.0,6.0,13.0,0.0,3.0,0.0,9.0,,,1.0,11.0,9.0,21.0,7.0,12.0,7.0,13.0,10.0,0.0,13.0,5.0,0.0,47.0,36.0,49.0,11.0,12.0,11.0,48.0,27.0,14.0,12.0,77.0,9.0,24.0,15.0,46.0,76.0,8.0,82.0,40.0,59.0,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,22.0,65.0,79.0,1.0,19.0,0.0,78.0,107.0,62.0,52.0,87.0,86.0,69.0,19.0,23.0,23.0,91.0,103.0,88.0,35.0,14.0,66.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,24.0,89.0,29.0,19.0,27.0,17.0
BdM1032pool13,13.0,15.0,7.0,14.0,13.0,16.0,6.0,4.0,18.0,17.0,2.0,8.0,5.0,12.0,0.0,6.0,0.0,18.0,,0.0,0.0,23.0,15.0,28.0,15.0,21.0,13.0,19.0,17.0,12.0,0.0,6.0,0.0,14.0,4.0,10.0,13.0,17.0,17.0,11.0,32.0,2.0,3.0,16.0,16.0,34.0,19.0,12.0,16.0,0.0,22.0,4.0,12.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,12.0,11.0,0.0,8.0,0.0,13.0,22.0,15.0,15.0,16.0,18.0,17.0,5.0,6.0,1.0,17.0,19.0,20.0,9.0,3.0,19.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,35.0,15.0,39.0,24.0,37.0,24.0
BdM1033pool13,7.0,5.0,3.0,9.0,6.0,7.0,3.0,3.0,10.0,9.0,0.0,3.0,5.0,9.0,0.0,2.0,1.0,9.0,,,0.0,13.0,11.0,16.0,7.0,12.0,9.0,8.0,10.0,6.0,2.0,0.0,0.0,8.0,4.0,6.0,9.0,8.0,11.0,5.0,18.0,0.0,3.0,9.0,8.0,18.0,8.0,4.0,9.0,2.0,9.0,5.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.0,8.0,8.0,,0.0,0.0,8.0,10.0,6.0,4.0,8.0,11.0,9.0,3.0,3.0,1.0,10.0,10.0,11.0,5.0,1.0,6.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,15.0,7.0,18.0,14.0,20.0,14.0
BdM1033pool27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,,3.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0,3.0,1.0,2.0,2.0
BdM1034pool13,67.0,76.0,58.0,92.0,95.0,99.0,24.0,29.0,81.0,105.0,0.0,11.0,7.0,17.0,0.0,4.0,0.0,13.0,,,1.0,14.0,12.0,26.0,13.0,22.0,9.0,18.0,11.0,62.0,15.0,4.0,0.0,0.0,23.0,48.0,9.0,14.0,15.0,49.0,37.0,12.0,8.0,75.0,14.0,29.0,18.0,37.0,80.0,3.0,88.0,27.0,71.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,21.0,66.0,92.0,0.0,21.0,1.0,76.0,119.0,84.0,71.0,97.0,105.0,74.0,16.0,25.0,19.0,96.0,121.0,102.0,37.0,22.0,89.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,29.0,89.0,37.0,23.0,34.0,20.0
BdM1035pool13,41.0,55.0,48.0,60.0,55.0,65.0,23.0,28.0,54.0,59.0,1.0,5.0,3.0,9.0,0.0,1.0,0.0,8.0,,0.0,1.0,8.0,5.0,16.0,5.0,10.0,6.0,10.0,9.0,50.0,7.0,4.0,0.0,42.0,0.0,32.0,6.0,9.0,12.0,34.0,21.0,10.0,13.0,55.0,8.0,19.0,11.0,27.0,58.0,5.0,64.0,35.0,44.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,20.0,42.0,51.0,0.0,15.0,1.0,49.0,67.0,41.0,34.0,56.0,57.0,52.0,24.0,25.0,13.0,59.0,64.0,59.0,21.0,9.0,41.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,60.0,23.0,13.0,23.0,14.0
BdM1035pool27,52.0,66.0,54.0,69.0,66.0,78.0,22.0,33.0,66.0,87.0,0.0,4.0,5.0,16.0,0.0,5.0,1.0,11.0,,0.0,1.0,14.0,10.0,20.0,7.0,16.0,7.0,20.0,10.0,39.0,11.0,6.0,0.0,38.0,10.0,0.0,6.0,13.0,10.0,30.0,28.0,8.0,9.0,56.0,10.0,24.0,16.0,27.0,61.0,1.0,65.0,28.0,45.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,13.0,55.0,74.0,0.0,18.0,0.0,68.0,97.0,51.0,41.0,78.0,83.0,62.0,15.0,24.0,15.0,89.0,96.0,79.0,21.0,13.0,56.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,25.0,67.0,31.0,19.0,31.0,24.0
BdM1036pool13,8.0,8.0,2.0,9.0,6.0,14.0,4.0,3.0,9.0,11.0,1.0,6.0,3.0,11.0,0.0,3.0,1.0,11.0,,0.0,0.0,11.0,17.0,27.0,11.0,21.0,7.0,18.0,18.0,8.0,9.0,4.0,0.0,12.0,5.0,7.0,0.0,9.0,16.0,7.0,33.0,3.0,3.0,10.0,13.0,32.0,14.0,6.0,10.0,1.0,10.0,3.0,8.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,6.0,7.0,0.0,2.0,0.0,8.0,12.0,12.0,14.0,9.0,7.0,8.0,5.0,4.0,1.0,9.0,10.0,10.0,9.0,4.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,26.0,8.0,37.0,28.0,37.0,23.0
BdM1036pool27,16.0,15.0,9.0,17.0,16.0,17.0,6.0,9.0,15.0,19.0,0.0,10.0,7.0,17.0,0.0,7.0,0.0,26.0,0.0,0.0,0.0,24.0,18.0,30.0,11.0,25.0,7.0,30.0,20.0,10.0,12.0,8.0,0.0,12.0,6.0,18.0,2.0,0.0,17.0,12.0,39.0,2.0,5.0,17.0,19.0,34.0,26.0,11.0,19.0,1.0,19.0,9.0,15.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,3.0,14.0,17.0,2.0,7.0,0.0,18.0,21.0,21.0,23.0,19.0,17.0,17.0,9.0,5.0,0.0,18.0,20.0,18.0,11.0,6.0,23.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,35.0,18.0,40.0,34.0,43.0,29.0
BdM1037pool13,19.0,16.0,11.0,23.0,19.0,25.0,8.0,8.0,16.0,23.0,1.0,11.0,8.0,22.0,0.0,8.0,2.0,24.0,0.0,,0.0,28.0,24.0,39.0,16.0,34.0,16.0,31.0,23.0,13.0,18.0,5.0,2.0,18.0,7.0,20.0,15.0,26.0,0.0,19.0,56.0,2.0,7.0,26.0,25.0,49.0,33.0,15.0,30.0,1.0,28.0,9.0,20.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,3.0,16.0,21.0,0.0,6.0,0.0,20.0,27.0,24.0,26.0,25.0,23.0,21.0,8.0,5.0,1.0,23.0,27.0,23.0,18.0,7.0,30.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,45.0,28.0,56.0,34.0,50.0,28.0
BdM1038pool13,59.0,68.0,59.0,79.0,82.0,80.0,27.0,36.0,82.0,91.0,0.0,5.0,2.0,12.0,0.0,1.0,0.0,6.0,,,,10.0,11.0,19.0,6.0,12.0,5.0,15.0,6.0,55.0,11.0,4.0,0.0,60.0,23.0,51.0,8.0,8.0,11.0,0.0,27.0,10.0,14.0,74.0,8.0,25.0,13.0,39.0,78.0,3.0,92.0,42.0,61.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.0,16.0,61.0,86.0,1.0,16.0,1.0,73.0,110.0,59.0,50.0,86.0,87.0,63.0,14.0,28.0,19.0,91.0,112.0,92.0,27.0,10.0,65.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,24.0,90.0,28.0,19.0,27.0,15.0
BdM1039pool13,30.0,29.0,17.0,34.0,34.0,41.0,9.0,10.0,34.0,47.0,1.0,9.0,9.0,24.0,0.0,5.0,3.0,27.0,0.0,0.0,0.0,30.0,17.0,52.0,27.0,41.0,18.0,39.0,30.0,26.0,25.0,8.0,1.0,35.0,10.0,27.0,14.0,26.0,21.0,24.0,0.0,7.0,8.0,41.0,17.0,65.0,29.0,25.0,47.0,1.0,56.0,16.0,33.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,7.0,27.0,34.0,0.0,9.0,0.0,35.0,51.0,37.0,36.0,43.0,47.0,38.0,13.0,8.0,4.0,47.0,50.0,48.0,22.0,7.0,48.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,81.0,45.0,79.0,48.0,85.0,46.0
BdM1040pool13,19.0,20.0,16.0,27.0,25.0,28.0,8.0,11.0,25.0,27.0,1.0,2.0,3.0,2.0,0.0,3.0,0.0,3.0,,,,5.0,4.0,9.0,1.0,5.0,2.0,5.0,3.0,13.0,5.0,2.0,0.0,19.0,11.0,17.0,4.0,2.0,4.0,12.0,10.0,0.0,2.0,21.0,3.0,8.0,6.0,16.0,20.0,0.0,27.0,9.0,10.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4.0,15.0,25.0,1.0,8.0,0.0,21.0,29.0,16.0,14.0,26.0,29.0,22.0,3.0,5.0,5.0,28.0,29.0,26.0,10.0,5.0,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7.0,23.0,12.0,6.0,9.0,5.0
BdM1040pool27,14.0,16.0,18.0,17.0,19.0,18.0,7.0,11.0,15.0,21.0,0.0,0.0,0.0,3.0,,0.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,1.0,3.0,3.0,5.0,3.0,15.0,1.0,2.0,0.0,18.0,5.0,19.0,1.0,3.0,4.0,14.0,7.0,2.0,0.0,15.0,1.0,4.0,5.0,11.0,15.0,2.0,15.0,9.0,11.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,9.0,16.0,21.0,0.0,10.0,0.0,19.0,25.0,13.0,11.0,22.0,27.0,21.0,8.0,9.0,8.0,19.0,25.0,24.0,9.0,4.0,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,19.0,5.0,5.0,7.0,6.0
BdM1041pool13,71.0,82.0,60.0,103.0,92.0,110.0,30.0,30.0,90.0,114.0,1.0,6.0,3.0,12.0,0.0,2.0,0.0,11.0,,0.0,1.0,12.0,11.0,22.0,7.0,17.0,6.0,13.0,11.0,55.0,10.0,5.0,0.0,57.0,23.0,46.0,7.0,10.0,16.0,42.0,32.0,10.0,4.0,0.0,11.0,28.0,17.0,42.0,76.0,3.0,100.0,37.0,63.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,14.0,65.0,90.0,1.0,14.0,1.0,85.0,128.0,95.0,78.0,94.0,118.0,79.0,15.0,31.0,18.0,114.0,127.0,115.0,43.0,17.0,100.0,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,23.0,96.0,36.0,19.0,31.0,18.0
