,BdM1012pool13,BdM1013pool13,BdM1013pool27,BdM1014pool13,BdM1015pool13,BdM1016pool13,BdM1017pool13,BdM1017pool27,BdM1018pool13,BdM1019pool13,BdM1020pool13,BdM1020pool27,BdM1021pool13,BdM1021pool27,BdM1022pool13,BdM1022pool27,BdM1023pool13,BdM1023pool27,BdM1024pool13,BdM1024pool18,BdM1025pool13,BdM1025pool27,BdM1026pool13,BdM1027pool13,BdM1028pool13,BdM1028pool27,BdM1029pool13,BdM1029pool27,BdM1030pool13,BdM1031pool13,BdM1032pool13,BdM1033pool13,BdM1033pool27,BdM1034pool13,BdM1035pool13,BdM1035pool27,BdM1036pool13,BdM1036pool27,BdM1037pool13,BdM1038pool13,BdM1039pool13,BdM1040pool13,BdM1040pool27,BdM1041pool13,BdM1042pool13,BdM1043pool13,BdM1043pool27,BdM1044pool13,BdM1045pool13,BdM1045pool27,BdM1046pool13,BdM1046pool27,BdM1047pool13,BdM1048pool13,BdM1050pool14,BdM1050pool24,BdM1051pool14,BdM1051pool21,BdM1052pool14,BdM1053pool14,BdM1053pool24,BdM1054pool14,BdM1054pool24,BdM1055pool14,BdM1056pool14,BdM1057pool14,BdM1057pool21,BdM1064pool14,BdM1064pool24,BdM1065pool14,BdM1065pool24,BdM1066pool14,BdM1066pool24,BdM1067pool14,BdM1067pool24,BdM1068pool14,BdM1068pool24,BdM1069pool14,BdM1069pool24,BdM1070pool14,BdM1071pool14,BdM1071pool24,BdM1072pool14,BdM1073pool14,BdM1074pool14,BdM1075pool14,BdM1075pool24,BdM1128pool08,BdM1129pool08,BdM1130pool08,BdM1131pool08,BdM1131pool28,BdM1133pool08,BdM1133pool28,BdM1135pool08,BdM1135pool28,BdM1136pool28,BdM1138pool28,BdM1139pool08,BdM1139pool28,BdM1140pool28,BdM1141pool28,BdM1142pool08,BdM1142pool28,BdM1143pool08,BdM1143pool28,BdM1144pool08,BdM1144pool28,BdM1146pool08,BdM1146pool28,BdM1147pool08,BdM1147pool28,BdM1148pool08,BdM1148pool28,BdM1149pool08,BdM1149pool28,BdM1150pool08,BdM1150pool28,BdM1151pool08,BdM1151pool28,BdM1152pool08,BdM1153pool08,BdM1154pool08,BdM1154pool28,BdM1155pool08,BdM1156pool08,BdM1158pool08,BdM1158pool28,BdM1159pool08,BdM1160pool08,BdM1161pool08,BdM1162pool08,BdM1162pool28,BdM1163pool08,BdM1211pool11,BdM1212pool11,BdM1213pool11,BdM1213pool24,BdM1214pool11,BdM1215pool11,BdM1216pool11,BdM1216pool24,BdM1217pool11,BdM1218pool11,BdM1219pool11,BdM1219pool24,BdM1220pool11,BdM1220pool21,BdM1221pool11,BdM1221pool21,BdM1222pool11,BdM1222pool24,BdM1223pool11,BdM1223pool24,BdM1224pool11,BdM1225pool11,BdM1226pool11,BdM1226pool21,BdM1227pool11,BdM1227pool24,BdM1228pool11,BdM1229pool11,BdM1229pool24,BdM1230pool11,BdM1230pool24,BdM1231pool05,BdM1231pool27,BdM1232pool05,BdM1232pool27,BdM1233pool05,BdM1233pool18,BdM1234pool05,BdM1235pool05,BdM1236pool05,BdM1237pool05,BdM1238pool05,BdM1239pool05,BdM1240pool05,BdM1241pool05,BdM1241pool27,BdM1242pool05,BdM1242pool27,BdM1243pool05,BdM1244pool05,BdM1245pool05,BdM1246pool05,BdM1246pool27,BdM1247pool05,BdM1247pool27,BdM1248pool12,BdM1248pool29,BdM1249pool12,BdM1249pool29,BdM1250pool12,BdM1250pool29,BdM1251pool12,BdM1252pool12,BdM1252pool29,BdM1253pool12,BdM1254pool12,BdM1254pool19,BdM1255pool12,BdM1255pool29,BdM1256pool12,BdM1256pool29,BdM1257pool12,BdM1258pool12,BdM1259pool12,BdM1260pool12,BdM1261pool12,BdM1262pool12,BdM1263pool12,BdM1264pool12,BdM1265pool12,BdM1265pool19,BdM1266pool12,BdM1266pool29,BdM1267pool12,BdM1268pool11,BdM1269pool11,BdM1269pool24,BdM1270pool11,BdM1272pool12,BdM1272pool29,BdM1273pool12,BdM1274pool12,BdM1275pool12,BdM1795pool34,BdM1796pool34,BdM1797pool34,BdM1798pool34,BdM1799pool34,BdM1800pool34,BdM1801pool34
BdM1034pool13,4363.0,4669.0,3558.0,5152.0,5127.0,5806.0,2072.0,2184.0,5317.0,5894.0,27.0,168.0,93.0,256.0,1.0,51.0,15.0,243.0,,,1.0,280.0,338.0,516.0,295.0,399.0,206.0,353.0,348.0,4007.0,240.0,120.0,5.0,8499.0,2410.0,3973.0,215.0,272.0,333.0,3811.0,665.0,923.0,1001.0,5651.0,321.0,616.0,331.0,3763.0,5798.0,442.0,6489.0,2776.0,4971.0,6671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.0,733.0,3256.0,4044.0,74.0,896.0,87.0,3666.0,5208.0,2201.0,1962.0,4435.0,4776.0,3551.0,1225.0,1316.0,876.0,4695.0,5201.0,4586.0,1119.0,458.0,2433.0,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.0,610.0,5862.0,741.0,463.0,769.0,448.0
BdM1035pool13,2076.0,2216.0,1785.0,2420.0,2411.0,2693.0,1101.0,1154.0,2446.0,2691.0,18.0,99.0,50.0,145.0,2.0,27.0,5.0,142.0,,1.0,1.0,171.0,189.0,286.0,169.0,230.0,117.0,189.0,175.0,2000.0,138.0,62.0,7.0,2410.0,3847.0,2255.0,116.0,160.0,184.0,1954.0,341.0,481.0,555.0,2724.0,163.0,333.0,185.0,1852.0,2777.0,283.0,3007.0,1409.0,2401.0,3082.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229.0,397.0,1534.0,1936.0,38.0,461.0,35.0,1715.0,2378.0,997.0,888.0,2070.0,2209.0,1690.0,678.0,662.0,495.0,2139.0,2337.0,2120.0,542.0,235.0,1088.0,887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314.0,312.0,2740.0,385.0,241.0,379.0,241.0
BdM1035pool27,3562.0,3796.0,3509.0,4085.0,4093.0,4689.0,1743.0,2433.0,4221.0,4726.0,42.0,374.0,160.0,653.0,9.0,180.0,23.0,666.0,,2.0,3.0,737.0,561.0,897.0,509.0,873.0,392.0,881.0,583.0,3212.0,414.0,196.0,19.0,3973.0,2255.0,7460.0,368.0,680.0,566.0,3102.0,1053.0,746.0,1105.0,4512.0,542.0,1029.0,754.0,3020.0,4658.0,442.0,5174.0,2676.0,3980.0,5274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301.0,699.0,2952.0,3954.0,63.0,845.0,92.0,3342.0,4413.0,1844.0,1656.0,3883.0,4122.0,3136.0,1172.0,1240.0,863.0,4045.0,4372.0,3939.0,984.0,492.0,2007.0,1742.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.0,1100.0,5455.0,1205.0,902.0,1217.0,894.0
BdM1036pool13,212.0,235.0,171.0,258.0,243.0,272.0,107.0,105.0,244.0,318.0,144.0,975.0,502.0,1431.0,26.0,308.0,68.0,1416.0,,2.0,14.0,1588.0,1596.0,2353.0,1403.0,2090.0,1081.0,1920.0,1675.0,171.0,1313.0,617.0,30.0,215.0,116.0,368.0,3277.0,1641.0,1664.0,185.0,2768.0,41.0,41.0,244.0,1475.0,2623.0,1750.0,173.0,266.0,23.0,282.0,118.0,206.0,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,38.0,175.0,210.0,6.0,70.0,10.0,201.0,282.0,258.0,233.0,236.0,240.0,193.0,77.0,75.0,42.0,244.0,272.0,250.0,144.0,56.0,287.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710.0,2533.0,260.0,2930.0,2116.0,2973.0,2045.0
BdM1036pool27,274.0,291.0,238.0,324.0,308.0,358.0,133.0,165.0,312.0,399.0,169.0,1591.0,658.0,2626.0,29.0,658.0,93.0,2679.0,1.0,3.0,22.0,2884.0,2157.0,3283.0,1933.0,3485.0,1489.0,3471.0,2312.0,229.0,1745.0,788.0,50.0,272.0,160.0,680.0,1641.0,4703.0,2313.0,211.0,3883.0,48.0,66.0,315.0,2018.0,3670.0,2990.0,202.0,334.0,32.0,356.0,184.0,286.0,377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,55.0,243.0,322.0,8.0,92.0,17.0,283.0,379.0,383.0,349.0,338.0,343.0,272.0,107.0,116.0,58.0,344.0,364.0,339.0,199.0,96.0,428.0,370.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4163.0,4017.0,386.0,4261.0,3519.0,4229.0,3432.0
BdM1037pool13,326.0,345.0,250.0,399.0,352.0,432.0,169.0,152.0,392.0,488.0,205.0,1535.0,780.0,2246.0,42.0,481.0,106.0,2281.0,1.0,,20.0,2429.0,2508.0,3769.0,2207.0,3305.0,1722.0,2985.0,2659.0,272.0,2008.0,918.0,48.0,333.0,184.0,566.0,1664.0,2313.0,5378.0,285.0,4560.0,59.0,62.0,393.0,2402.0,4332.0,2762.0,267.0,423.0,32.0,431.0,184.0,346.0,450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.0,64.0,272.0,322.0,2.0,89.0,8.0,299.0,430.0,421.0,398.0,386.0,388.0,304.0,103.0,116.0,69.0,383.0,430.0,383.0,230.0,101.0,476.0,378.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4498.0,4200.0,420.0,4882.0,3460.0,4952.0,3256.0
BdM1038pool13,3477.0,3656.0,2899.0,4105.0,4084.0,4551.0,1700.0,1774.0,4185.0,4568.0,23.0,142.0,64.0,208.0,3.0,41.0,13.0,180.0,,,,221.0,276.0,405.0,233.0,322.0,159.0,266.0,254.0,3116.0,201.0,91.0,7.0,3811.0,1954.0,3102.0,185.0,211.0,285.0,6461.0,510.0,779.0,842.0,4464.0,255.0,484.0,270.0,3044.0,4567.0,406.0,5077.0,2322.0,3951.0,5217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0,602.0,2584.0,3187.0,44.0,709.0,56.0,2832.0,4034.0,1718.0,1535.0,3395.0,3683.0,2720.0,1004.0,1020.0,725.0,3627.0,4010.0,3503.0,888.0,359.0,1875.0,1518.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.0,491.0,4614.0,586.0,376.0,590.0,371.0
BdM1039pool13,646.0,683.0,486.0,764.0,738.0,900.0,286.0,282.0,768.0,996.0,326.0,2236.0,1233.0,3979.0,56.0,833.0,175.0,3860.0,3.0,1.0,28.0,4336.0,4288.0,7054.0,3820.0,6014.0,2827.0,5512.0,4642.0,505.0,3294.0,1438.0,74.0,665.0,341.0,1053.0,2768.0,3883.0,4560.0,510.0,11720.0,120.0,112.0,764.0,4082.0,8617.0,4944.0,478.0,830.0,50.0,935.0,310.0,676.0,970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.0,96.0,535.0,646.0,8.0,166.0,9.0,628.0,925.0,915.0,797.0,793.0,824.0,627.0,176.0,218.0,112.0,822.0,934.0,799.0,449.0,172.0,1028.0,761.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9051.0,8335.0,876.0,10376.0,6705.0,10506.0,6306.0
BdM1040pool13,827.0,871.0,674.0,938.0,938.0,1020.0,453.0,461.0,972.0,1041.0,5.0,30.0,24.0,42.0,1.0,10.0,1.0,43.0,,,,50.0,69.0,102.0,52.0,67.0,28.0,61.0,54.0,775.0,50.0,24.0,3.0,923.0,481.0,746.0,41.0,48.0,59.0,779.0,120.0,1416.0,264.0,1039.0,59.0,106.0,58.0,755.0,1066.0,118.0,1139.0,561.0,926.0,1164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.0,181.0,600.0,738.0,16.0,179.0,13.0,639.0,885.0,370.0,338.0,774.0,821.0,627.0,309.0,243.0,207.0,823.0,884.0,791.0,202.0,99.0,413.0,341.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,100.0,1036.0,131.0,80.0,129.0,85.0
BdM1040pool27,912.0,953.0,911.0,1014.0,1000.0,1137.0,504.0,772.0,1052.0,1138.0,5.0,41.0,16.0,63.0,,13.0,1.0,65.0,1.0,1.0,2.0,63.0,66.0,95.0,61.0,94.0,46.0,87.0,59.0,848.0,51.0,25.0,1.0,1001.0,555.0,1105.0,41.0,66.0,62.0,842.0,112.0,264.0,1575.0,1134.0,55.0,114.0,83.0,826.0,1195.0,182.0,1246.0,801.0,1034.0,1278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.0,233.0,714.0,972.0,23.0,268.0,31.0,784.0,1029.0,446.0,405.0,914.0,978.0,764.0,410.0,326.0,297.0,959.0,1010.0,926.0,274.0,168.0,476.0,438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,112.0,1305.0,130.0,93.0,140.0,99.0
BdM1041pool13,5174.0,5489.0,4177.0,6139.0,6113.0,6960.0,2386.0,2560.0,6332.0,7087.0,37.0,181.0,92.0,282.0,8.0,59.0,15.0,270.0,,1.0,3.0,324.0,393.0,597.0,318.0,447.0,225.0,398.0,384.0,4528.0,277.0,128.0,9.0,5651.0,2724.0,4512.0,244.0,315.0,393.0,4464.0,764.0,1039.0,1134.0,10383.0,342.0,728.0,372.0,4344.0,6952.0,502.0,7882.0,3159.0,5834.0,8107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993.0,804.0,3885.0,4839.0,83.0,1010.0,102.0,4429.0,6284.0,2639.0,2347.0,5252.0,5713.0,4123.0,1333.0,1495.0,950.0,5579.0,6228.0,5470.0,1359.0,537.0,2954.0,2310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.0,716.0,7114.0,886.0,542.0,908.0,529.0
BdM1042pool13,301.0,314.0,228.0,369.0,354.0,403.0,148.0,151.0,350.0,437.0,188.0,1377.0,729.0,2042.0,26.0,444.0,99.0,2058.0,1.0,,14.0,2157.0,2222.0,3366.0,2056.0,2964.0,1512.0,2681.0,2342.0,246.0,1777.0,811.0,36.0,321.0,163.0,542.0,1475.0,2018.0,2402.0,255.0,4082.0,59.0,55.0,342.0,4798.0,3907.0,2565.0,234.0,370.0,27.0,394.0,159.0,311.0,422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.0,57.0,240.0,293.0,,75.0,5.0,282.0,403.0,375.0,334.0,353.0,363.0,290.0,100.0,116.0,56.0,352.0,397.0,356.0,193.0,90.0,410.0,326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3894.0,3641.0,379.0,4317.0,3105.0,4346.0,2921.0
BdM1043pool13,617.0,643.0,481.0,733.0,721.0,853.0,274.0,286.0,729.0,920.0,321.0,2179.0,1173.0,3742.0,58.0,787.0,160.0,3663.0,2.0,,30.0,4049.0,4109.0,6550.0,3603.0,5661.0,2689.0,5186.0,4355.0,499.0,3099.0,1370.0,73.0,616.0,333.0,1029.0,2623.0,3670.0,4332.0,484.0,8617.0,106.0,114.0,728.0,3907.0,10675.0,5062.0,479.0,783.0,53.0,862.0,308.0,655.0,912.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.0,92.0,524.0,629.0,12.0,152.0,15.0,597.0,873.0,853.0,742.0,761.0,795.0,608.0,181.0,216.0,111.0,784.0,880.0,777.0,423.0,166.0,944.0,715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8295.0,7698.0,848.0,9432.0,6194.0,9577.0,5804.0
BdM1043pool27,335.0,354.0,308.0,362.0,352.0,430.0,163.0,194.0,366.0,469.0,226.0,1934.0,795.0,3047.0,33.0,643.0,110.0,3068.0,2.0,1.0,23.0,3288.0,2594.0,4055.0,2389.0,4412.0,1793.0,4041.0,2847.0,274.0,2074.0,911.0,52.0,331.0,185.0,754.0,1750.0,2990.0,2762.0,270.0,4944.0,58.0,83.0,372.0,2565.0,5062.0,5658.0,257.0,413.0,41.0,439.0,232.0,332.0,440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.0,73.0,290.0,388.0,5.0,94.0,9.0,335.0,450.0,457.0,416.0,393.0,409.0,331.0,133.0,134.0,79.0,404.0,438.0,399.0,241.0,104.0,492.0,446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5064.0,4878.0,468.0,5182.0,4445.0,5192.0,4239.0
BdM1044pool13,3409.0,3561.0,2767.0,3967.0,3901.0,4431.0,1650.0,1765.0,4079.0,4468.0,30.0,135.0,74.0,207.0,2.0,40.0,10.0,186.0,,,,226.0,279.0,387.0,239.0,302.0,165.0,257.0,260.0,3015.0,205.0,94.0,9.0,3763.0,1852.0,3020.0,173.0,202.0,267.0,3044.0,478.0,755.0,826.0,4344.0,234.0,479.0,257.0,6323.0,4538.0,379.0,4975.0,2242.0,3877.0,5066.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.0,591.0,2543.0,3162.0,48.0,709.0,68.0,2830.0,3974.0,1692.0,1533.0,3460.0,3674.0,2712.0,1006.0,1042.0,719.0,3593.0,3933.0,3471.0,924.0,367.0,1847.0,1514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.0,463.0,4538.0,540.0,345.0,560.0,330.0
BdM1045pool13,5298.0,5648.0,4256.0,6299.0,6231.0,7204.0,2403.0,2596.0,6522.0,7290.0,35.0,198.0,108.0,316.0,7.0,61.0,14.0,319.0,,,4.0,366.0,416.0,645.0,360.0,486.0,236.0,443.0,419.0,4608.0,304.0,133.0,9.0,5798.0,2777.0,4658.0,266.0,334.0,423.0,4567.0,830.0,1066.0,1195.0,6952.0,370.0,783.0,413.0,4538.0,10851.0,554.0,8229.0,3214.0,6110.0,8494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3086.0,808.0,3992.0,4980.0,78.0,1080.0,98.0,4498.0,6523.0,2765.0,2434.0,5451.0,5931.0,4286.0,1308.0,1544.0,958.0,5781.0,6519.0,5680.0,1422.0,553.0,3051.0,2343.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.0,799.0,7262.0,962.0,574.0,990.0,577.0
BdM1045pool27,393.0,425.0,430.0,437.0,437.0,462.0,252.0,300.0,440.0,466.0,7.0,23.0,9.0,31.0,,6.0,1.0,32.0,1.0,1.0,,36.0,34.0,49.0,35.0,43.0,16.0,37.0,29.0,395.0,25.0,15.0,2.0,442.0,283.0,442.0,23.0,32.0,32.0,406.0,50.0,118.0,182.0,502.0,27.0,53.0,41.0,379.0,554.0,589.0,527.0,415.0,458.0,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,132.0,325.0,403.0,13.0,126.0,8.0,350.0,421.0,195.0,184.0,391.0,407.0,339.0,226.0,159.0,187.0,410.0,414.0,379.0,118.0,75.0,198.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,50.0,531.0,55.0,46.0,57.0,48.0
BdM1046pool13,6010.0,6404.0,4771.0,7214.0,7177.0,8359.0,2653.0,2831.0,7436.0,8435.0,36.0,216.0,109.0,331.0,5.0,69.0,16.0,322.0,,,2.0,391.0,446.0,690.0,386.0,532.0,261.0,470.0,442.0,5098.0,308.0,146.0,9.0,6489.0,3007.0,5174.0,282.0,356.0,431.0,5077.0,935.0,1139.0,1246.0,7882.0,394.0,862.0,439.0,4975.0,8229.0,527.0,12909.0,3876.0,6854.0,9810.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550.0,866.0,4572.0,5709.0,89.0,1163.0,116.0,5236.0,7682.0,3194.0,2809.0,6364.0,6904.0,4956.0,1431.0,1743.0,1045.0,6750.0,7646.0,6641.0,1583.0,597.0,3599.0,2701.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.0,875.0,8494.0,1111.0,650.0,1136.0,626.0
BdM1046pool27,2495.0,2658.0,2682.0,2852.0,2846.0,3108.0,1308.0,1686.0,2905.0,3119.0,22.0,120.0,50.0,173.0,3.0,31.0,6.0,167.0,1.0,1.0,1.0,187.0,185.0,273.0,163.0,248.0,117.0,224.0,172.0,2311.0,134.0,71.0,6.0,2776.0,1409.0,2676.0,118.0,184.0,184.0,2322.0,310.0,561.0,801.0,3159.0,159.0,308.0,232.0,2242.0,3214.0,415.0,3876.0,4096.0,2842.0,3501.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566.0,574.0,2025.0,2692.0,42.0,601.0,48.0,2232.0,2817.0,1164.0,1087.0,2524.0,2687.0,2135.0,1021.0,898.0,745.0,2637.0,2762.0,2537.0,662.0,328.0,1245.0,1160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.0,313.0,3566.0,363.0,275.0,355.0,261.0
BdM1047pool13,4560.0,4822.0,3729.0,5319.0,5293.0,6065.0,2097.0,2247.0,5452.0,6104.0,30.0,159.0,83.0,260.0,3.0,54.0,12.0,233.0,,,2.0,292.0,356.0,510.0,302.0,399.0,212.0,348.0,336.0,3942.0,242.0,117.0,6.0,4971.0,2401.0,3980.0,206.0,286.0,346.0,3951.0,676.0,926.0,1034.0,5834.0,311.0,655.0,332.0,3877.0,6110.0,458.0,6854.0,2842.0,8892.0,7081.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.0,730.0,3457.0,4289.0,63.0,924.0,72.0,3938.0,5546.0,2368.0,2102.0,4732.0,5091.0,3771.0,1230.0,1425.0,867.0,4956.0,5499.0,4855.0,1232.0,479.0,2616.0,2044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.0,632.0,6204.0,781.0,478.0,796.0,457.0
BdM1048pool13,6215.0,6594.0,4830.0,7418.0,7364.0,8663.0,2733.0,2936.0,7703.0,8782.0,39.0,215.0,117.0,349.0,6.0,71.0,17.0,335.0,,,2.0,398.0,462.0,728.0,412.0,545.0,273.0,488.0,464.0,5232.0,335.0,147.0,12.0,6671.0,3082.0,5274.0,286.0,377.0,450.0,5217.0,970.0,1164.0,1278.0,8107.0,422.0,912.0,440.0,5066.0,8494.0,520.0,9810.0,3501.0,7081.0,13549.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3645.0,883.0,4676.0,5854.0,85.0,1197.0,118.0,5406.0,7971.0,3351.0,2938.0,6557.0,7110.0,5081.0,1456.0,1778.0,1063.0,6989.0,7925.0,6877.0,1616.0,633.0,3755.0,2815.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.0,921.0,8761.0,1165.0,670.0,1210.0,651.0
BdM1050pool14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6192.0,3.0,1280.0,538.0,4631.0,1761.0,1009.0,1962.0,2019.0,4166.0,3426.0,3.0,110.0,683.0,407.0,495.0,1855.0,774.0,932.0,213.0,366.0,227.0,261.0,100.0,601.0,2488.0,723.0,778.0,2604.0,4516.0,4704.0,2021.0,1260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BdM1050pool24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
